COD_UNIC,EAN,Name,Brand,Price,Stock,ProductURL,ImageURL,LastSeen,MissingCount
353570,5949419105928,"Husa pentru Samsung Galaxy Tab S10 Ultra / Tab S9 Ultra, Techsuit, Flex Trifold, Bleu",Techsuit,31.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-samsung-galaxy-tab-s10-ultra-tab-s9-ultra-techsuit-flex-trifold-bleu,https://img.gsmnet.ro/600x600/products/215677/husa-pentru-samsung-galaxy-tab-s10-ultra-tab-s9-ultra-techsuit-flex-trifold-bleu-1752152606783.jpg,2026-08-03 14:39:56,0
353571,5949419098114,"Husa pentru Samsung Galaxy Tab S10 FE / Tab S9 FE / Tab S9, Techsuit, Flex Trifold, Neagra",Techsuit,53.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-samsung-galaxy-tab-s10-fe-tab-s9-fe-tab-s9-techsuit-flex-trifold-neagra,https://img.gsmnet.ro/600x600/products/215678/husa-pentru-samsung-galaxy-tab-s10-fe-tab-s9-fe-tab-s9-techsuit-flex-trifold-neagra-1752152609906.jpg,2026-08-03 14:39:56,0
353572,5949419120259,"Husa pentru Samsung Galaxy Tab S10 FE / Tab S9 FE / Tab S9, Techsuit, Crystal Vision, Mov",Techsuit,26.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-samsung-galaxy-tab-s10-fe-tab-s9-fe-tab-s9-techsuit-crystal-vision-mov,https://img.gsmnet.ro/600x600/products/215679/husa-pentru-samsung-galaxy-tab-s10-fe-tab-s9-fe-tab-s9-techsuit-crystal-vision-mov-175215261228.jpg,2026-08-03 14:39:56,0
353573,5949419297968,"Husa pentru Xiaomi Redmi Pad 2, Techsuit, FoldPro, Neagra",Techsuit,49.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-xiaomi-redmi-pad-2-techsuit-foldpro-neagra,https://img.gsmnet.ro/600x600/products/215680/husa-pentru-xiaomi-redmi-pad-2-techsuit-foldpro-neagra-1752152616960.jpg,2026-08-03 14:39:56,0
353574,5949419297951,"Husa pentru Xiaomi Redmi Pad 2, Techsuit, FoldPro, Roz",Techsuit,49.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-xiaomi-redmi-pad-2-techsuit-foldpro-roz,https://img.gsmnet.ro/600x600/products/215681/husa-pentru-xiaomi-redmi-pad-2-techsuit-foldpro-roz-1752152617501.jpg,2026-08-03 14:39:56,0
353575,5949419297944,"Husa pentru Xiaomi Redmi Pad 2, Techsuit, FoldPro, Rosie",Techsuit,49.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-xiaomi-redmi-pad-2-techsuit-foldpro-rosie,https://img.gsmnet.ro/600x600/products/215682/husa-pentru-xiaomi-redmi-pad-2-techsuit-foldpro-rosie-1752152618106.jpg,2026-08-03 14:39:56,0
353576,5949419297937,"Husa pentru Xiaomi Redmi Pad 2, Techsuit, FoldPro, Albastra",Techsuit,49.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-xiaomi-redmi-pad-2-techsuit-foldpro-albastra,https://img.gsmnet.ro/600x600/products/215683/husa-pentru-xiaomi-redmi-pad-2-techsuit-foldpro-albastra-1752152619434.jpg,2026-08-03 14:39:56,0
353577,5949419297869,"Husa pentru Xiaomi Redmi Pad 2, Techsuit, Flex Trifold, Neagra",Techsuit,53.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-xiaomi-redmi-pad-2-techsuit-flex-trifold-neagra,https://img.gsmnet.ro/600x600/products/215684/husa-pentru-xiaomi-redmi-pad-2-techsuit-flex-trifold-neagra-1752152620492.jpg,2026-08-03 14:39:56,0
353578,5949419297852,"Husa pentru Xiaomi Redmi Pad 2, Techsuit, Flex Trifold, Roz",Techsuit,53.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-xiaomi-redmi-pad-2-techsuit-flex-trifold-roz,https://img.gsmnet.ro/600x600/products/215685/husa-pentru-xiaomi-redmi-pad-2-techsuit-flex-trifold-roz-1752152621447.jpg,2026-08-03 14:39:56,0
353579,5949419297845,"Husa pentru Xiaomi Redmi Pad 2, Techsuit, Flex Trifold, Bleu",Techsuit,53.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-xiaomi-redmi-pad-2-techsuit-flex-trifold-bleu,https://img.gsmnet.ro/600x600/products/215686/husa-pentru-xiaomi-redmi-pad-2-techsuit-flex-trifold-bleu-1752152622197.jpg,2026-08-03 14:39:56,0
353580,5949419297838,"Husa pentru Xiaomi Redmi Pad 2, Techsuit, Flex Trifold, Bleumarin",Techsuit,53.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-xiaomi-redmi-pad-2-techsuit-flex-trifold-bleumarin,https://img.gsmnet.ro/600x600/products/215687/husa-pentru-xiaomi-redmi-pad-2-techsuit-flex-trifold-bleumarin-1752152623178.jpg,2026-08-03 14:39:56,0
353581,5949419297821,"Husa pentru Xiaomi Redmi Pad 2, Techsuit, Flex Trifold, Gri",Techsuit,53.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-xiaomi-redmi-pad-2-techsuit-flex-trifold-gri,https://img.gsmnet.ro/600x600/products/215688/husa-pentru-xiaomi-redmi-pad-2-techsuit-flex-trifold-gri-1752152624687.jpg,2026-08-03 14:39:56,0
353582,5949419297814,"Husa pentru Xiaomi Redmi Pad 2, Techsuit, Flex Trifold, Mov",Techsuit,53.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-xiaomi-redmi-pad-2-techsuit-flex-trifold-mov,https://img.gsmnet.ro/600x600/products/215689/husa-pentru-xiaomi-redmi-pad-2-techsuit-flex-trifold-mov-1752152624786.jpg,2026-08-03 14:39:56,0
353583,5949419198456,"Husa pentru Xiaomi Redmi Pad Pro / Pro 5G / Poco Pad, Techsuit, Rugged TabShell, Neagra",Techsuit,88.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-xiaomi-redmi-pad-pro-pro-5g-poco-pad-techsuit-rugged-tabshell-neagra,https://img.gsmnet.ro/600x600/products/215690/husa-pentru-xiaomi-redmi-pad-pro-pro-5g-poco-pad-techsuit-rugged-tabshell-neagra-1752152625975.jpg,2026-08-03 14:39:56,0
353585,5949419293977,"Husa Techsuit Defense360 Pro pentru Amazfit Bip 6, Neagra",Techsuit,14.99,5,https://www.gsmnet.ro/wearables-accesorii-wearables/husa-techsuit-defense360-pro-pentru-amazfit-bip-6-neagra,https://img.gsmnet.ro/600x600/products/215692/husa-techsuit-defense360-pro-pentru-amazfit-bip-6-neagra-1752152633798.jpg,2026-08-03 14:39:56,0
353586,5949419293960,"Husa Techsuit Defense360 Pro pentru Amazfit Bip 6, Transparenta",Techsuit,14.99,5,https://www.gsmnet.ro/wearables-accesorii-wearables/husa-techsuit-defense360-pro-pentru-amazfit-bip-6-transparenta,https://img.gsmnet.ro/600x600/products/215693/husa-techsuit-defense360-pro-pentru-amazfit-bip-6-transparenta-1752152635468.jpg,2026-08-03 14:39:56,0
353587,5949419231429,"Husa Techsuit Defense360 Pro pentru Honor Watch 4, Neagra",Techsuit,14.99,5,https://www.gsmnet.ro/wearables-accesorii-wearables/husa-techsuit-defense360-pro-pentru-honor-watch-4-neagra,https://img.gsmnet.ro/600x600/products/215694/husa-techsuit-defense360-pro-pentru-honor-watch-4-neagra-1752152638760.jpg,2026-08-03 14:39:56,0
353588,5949419294035,"Husa Techsuit Defense360 Pro pentru Huawei Watch 5 42mm, Neagra",Techsuit,14.99,0,https://www.gsmnet.ro/wearables-accesorii-wearables/husa-techsuit-defense360-pro-pentru-huawei-watch-5-42mm-neagra,https://img.gsmnet.ro/600x600/products/215695/husa-techsuit-defense360-pro-pentru-huawei-watch-5-42mm-neagra-1752152642120.jpg,2026-08-03 14:39:56,0
353589,5949419294028,"Husa Techsuit Defense360 Pro pentru Huawei Watch 5 42mm, Transparenta",Techsuit,14.99,5,https://www.gsmnet.ro/wearables-accesorii-wearables/husa-techsuit-defense360-pro-pentru-huawei-watch-5-42mm-transparenta,https://img.gsmnet.ro/600x600/products/215696/husa-techsuit-defense360-pro-pentru-huawei-watch-5-42mm-transparenta-1752152644876.jpg,2026-08-03 14:39:56,0
353590,5949419294011,"Husa Techsuit Defense360 Pro pentru Huawei Watch 5 46mm, Neagra",Techsuit,14.99,5,https://www.gsmnet.ro/wearables-accesorii-wearables/husa-techsuit-defense360-pro-pentru-huawei-watch-5-46mm-neagra,https://img.gsmnet.ro/600x600/products/215697/husa-techsuit-defense360-pro-pentru-huawei-watch-5-46mm-neagra-175215264786.jpg,2026-08-03 14:39:56,0
353591,5949419294004,"Husa Techsuit Defense360 Pro pentru Huawei Watch 5 46mm, Transparenta",Techsuit,14.99,5,https://www.gsmnet.ro/wearables-accesorii-wearables/husa-techsuit-defense360-pro-pentru-huawei-watch-5-46mm-transparenta,https://img.gsmnet.ro/600x600/products/215698/husa-techsuit-defense360-pro-pentru-huawei-watch-5-46mm-transparenta-1752152649212.jpg,2026-08-03 14:39:56,0
353592,5949419293991,"Husa Techsuit Defense360 Pro pentru Xiaomi Redmi Watch 5 Active, Neagra",Techsuit,14.99,5,https://www.gsmnet.ro/wearables-accesorii-wearables/husa-techsuit-defense360-pro-pentru-xiaomi-redmi-watch-5-active-neagra,https://img.gsmnet.ro/600x600/products/215699/husa-techsuit-defense360-pro-pentru-xiaomi-redmi-watch-5-active-neagra-175215265262.jpg,2026-08-03 14:39:56,0
353593,5949419293984,"Husa Techsuit Defense360 Pro pentru Xiaomi Redmi Watch 5 Active, Transparenta",Techsuit,14.99,5,https://www.gsmnet.ro/wearables-accesorii-wearables/husa-techsuit-defense360-pro-pentru-xiaomi-redmi-watch-5-active-transparenta,https://img.gsmnet.ro/600x600/products/215700/husa-techsuit-defense360-pro-pentru-xiaomi-redmi-watch-5-active-transparenta-1752152653849.jpg,2026-08-03 14:39:56,0
353594,5949419156418,"Ventilator Portabil Techsuit K38, Alb ",Techsuit,99.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-k38-alb,https://img.gsmnet.ro/600x600/products/215701/ventilator-portabil-techsuit-k38-1-1752570861.jpg,2026-08-03 14:39:56,0
353595,5949419156401,"Ventilator Portabil Techsuit K38, Negru ",Techsuit,99.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-k38-negru,https://img.gsmnet.ro/600x600/products/215702/ventilator-portabil-techsuit-k38-1-1752570933.jpg,2026-08-03 14:39:56,0
353596,5949419156463,"Ventilator Portabil Techsuit HX138, Alb ",Techsuit,72.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-hx138-alb,https://img.gsmnet.ro/600x600/products/215703/ventilator-portabil-techsuit-hx138-1-1752570629.jpg,2026-08-03 14:39:56,0
353597,5949419156449,"Ventilator Portabil Techsuit HX138, Galben ",Techsuit,72.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-hx138-galben,https://img.gsmnet.ro/600x600/products/215704/ventilator-portabil-techsuit-hx138-1-1752570776.jpg,2026-08-03 14:39:56,0
353599,5949419295261,"Ventilator Portabil Techsuit A8, Roz ",Techsuit,74.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-a8-roz,https://img.gsmnet.ro/600x600/products/215706/ventilator-portabil-techsuit-a8-1-1752570153.jpg,2026-08-03 14:39:56,0
353600,5949419295278,"Ventilator Portabil Techsuit A8, Negru ",Techsuit,74.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-a8-negru,https://img.gsmnet.ro/600x600/products/215707/ventilator-portabil-techsuit-a8-1-1752570110.jpg,2026-08-03 14:39:56,0
353601,5949419295285,"Ventilator Portabil Techsuit A8, Alb ",Techsuit,74.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-a8-alb,https://img.gsmnet.ro/600x600/products/215708/ventilator-portabil-techsuit-a8-1-1752569994.jpg,2026-08-03 14:39:56,0
353602,5949419156647,"Ventilator Portabil Techsuit HX130, Albastru ",Techsuit,69.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-hx130-albastru,https://img.gsmnet.ro/600x600/products/215709/ventilator-portabil-techsuit-hx130-1-1752570437.jpg,2026-08-03 14:39:56,0
353603,5949419156623,"Ventilator Portabil Techsuit HX130, Galben ",Techsuit,69.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-hx130-galben,https://img.gsmnet.ro/600x600/products/215710/ventilator-portabil-techsuit-hx130-1-1752570513.jpg,2026-08-03 14:39:56,0
353604,6975061531968,"Ventilator Portabil JisuLife FA21, Bej",JisuLife,65.99,0,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-jisulife-fa21-bej,https://img.gsmnet.ro/600x600/products/215711/ventilator-portabil-jisulife-fa21-1-1752569420.jpeg,2026-08-03 14:39:56,0
353605,6975061531951,"Ventilator Portabil JisuLife FA21, Roz ",JisuLife,65.99,0,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-jisulife-fa21-roz,https://img.gsmnet.ro/600x600/products/215712/ventilator-portabil-jisulife-fa21-1-1752569652.jpeg,2026-08-03 14:39:56,0
353606,6975061531982,"Ventilator Portabil JisuLife F2B, Roz ",JisuLife,69.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-jisulife-f2b-roz,https://img.gsmnet.ro/600x600/products/215713/ventilator-portabil-jisulife-f2b-1-1752568290.jpg,2026-08-03 14:39:56,0
353607,6975061531944,"Ventilator Portabil JisuLife FA21, Alb ",JisuLife,65.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-jisulife-fa21-alb,https://img.gsmnet.ro/600x600/products/215714/ventilator-portabil-jisulife-fa21-1-1752569087.jpg,2026-08-03 14:39:56,0
353608,6975061531883,"Ventilator Portabil JisuLife FA20, Roz ",JisuLife,54.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-jisulife-fa20-roz,https://img.gsmnet.ro/600x600/products/215715/ventilator-portabil-jisulife-fa20-1-1752568713.jpg,2026-08-03 14:39:56,0
353609,6972154736620,"Ventilator Portabil JisuLife FA20X, Alb ",JisuLife,69.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-jisulife-fa20x-alb,https://img.gsmnet.ro/600x600/products/215716/ventilator-portabil-jisulife-fa20x-1-1752568853.jpg,2026-08-03 14:39:56,0
353610,6975061531906,"Ventilator Portabil JisuLife FA20, Alb ",JisuLife,54.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-jisulife-fa20-alb,https://img.gsmnet.ro/600x600/products/215717/ventilator-portabil-jisulife-fa20-2-1752568603.jpg,2026-08-03 14:39:56,0
353611,6972154736637,"Ventilator Portabil JisuLife FA20X, Roz ",JisuLife,69.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-jisulife-fa20x-roz,https://img.gsmnet.ro/600x600/products/215718/ventilator-portabil-jisulife-fa20x-1-1752568969.jpg,2026-08-03 14:39:56,0
353612,5949419295377,"Ventilator Portabil Techsuit Z11, Negru ",Techsuit,84.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-z11-negru,https://img.gsmnet.ro/600x600/products/215719/ventilator-portabil-techsuit-z11-1-1752571588.jpg,2026-08-03 14:39:56,0
353613,5949419295360,"Ventilator Portabil Techsuit Z11, Alb ",Techsuit,84.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-z11-alb,https://img.gsmnet.ro/600x600/products/215720/ventilator-portabil-techsuit-z11-1-1752571510.jpg,2026-08-03 14:39:56,0
353614,5949419191594,"Ventilator Portabil Techsuit CT-111, Alb ",Techsuit,84.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-ct-111-alb,https://img.gsmnet.ro/600x600/products/215721/ventilator-portabil-techsuit-ct-111-1-1752570250.jpg,2026-08-03 14:39:56,0
353615,5949419191563,"Ventilator Portabil Techsuit CT-111, Albastru ",Techsuit,84.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-ct-111-albastru,https://img.gsmnet.ro/600x600/products/215722/ventilator-portabil-techsuit-ct-111-1-1752570310.jpg,2026-08-03 14:39:56,0
353616,5949419295254,"Ventilator Portabil Techsuit S9, Alb ",Techsuit,114.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-s9-alb,https://img.gsmnet.ro/600x600/products/215723/ventilator-portabil-techsuit-s9-6-1752571193.jpg,2026-08-03 14:39:56,0
353617,5949419295247,"Ventilator Portabil Techsuit S9, Negru ",Techsuit,114.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-s9-negru,https://img.gsmnet.ro/600x600/products/215724/ventilator-portabil-techsuit-s9-1-1752571255.jpg,2026-08-03 14:39:56,0
353618,5949419295223,"Ventilator Portabil Techsuit M12, Negru ",Techsuit,79.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-m12-negru,https://img.gsmnet.ro/600x600/products/215725/ventilator-portabil-techsuit-m12-1-1752571099.jpg,2026-08-03 14:39:56,0
353619,5949419295346,"Ventilator Portabil Techsuit A10, Negru ",Techsuit,88.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-a10-negru,https://img.gsmnet.ro/600x600/products/215726/ventilator-portabil-techsuit-a10-1-1752569879.jpg,2026-08-03 14:39:56,0
353620,5949419295353,"Ventilator Portabil Techsuit A10, Alb ",Techsuit,88.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-a10-alb,https://img.gsmnet.ro/600x600/products/215727/ventilator-portabil-techsuit-a10-1-1752569811.jpg,2026-08-03 14:39:56,0
353621,5949419301771,"Ventilator Portabil Techsuit Z8, Verde ",Techsuit,104.99,5,https://www.gsmnet.ro/gadgeturi-utile/ventilator-portabil-techsuit-z8-verde,https://img.gsmnet.ro/600x600/products/215728/ventilator-portabil-techsuit-z8-1-1752571644.jpg,2026-08-03 14:39:56,0
353622,0660982745698,"Acumulator Honor Pad 10, Service Pack 0235APMM ",Honor,119.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-honor-pad-10-service-pack-0235apmm,https://img.gsmnet.ro/600x600/products/215729/acumulator-honor-pad-10-1-1772093629.jpg,2026-08-03 14:39:56,0
353624,6942227138521,"Incarcator Statie Orico DUK-10P-V1, 120W, 2.4A, 10 x USB-A, Alb ",Orico,359.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-incarcatoare/incarcator-statie-orico-duk-10p-v1-120w-2-4a-10-x-usb-a-alb,https://img.gsmnet.ro/600x600/products/215731/incarcator-statie-orico-duk-10p-v1-1-1752562546.jpg,2026-08-03 14:39:56,0
353625,194644298876,"Handsfree Bluetooth Anker SoundCore AeroFit 2, TWS, Negru A3874G11 ",Anker,399.99,0,https://www.gsmnet.ro/wearables-audio-inclusiv-tws/handsfree-bluetooth-anker-soundcore-aerofit-2-tws-negru-a3874g11,https://img.gsmnet.ro/600x600/products/215732/handsfree-bluetooth-anker-soundcore-1-1752575139.jpg,2026-08-03 14:39:56,0
353626,194644173050,"Incarcator Retea Wireless Anker MagGo 3in1, 25W, 1.67A, Negru B25M3311",Anker,354.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-incarcatoare/incarcator-retea-wireless-anker-maggo-3in1-25w-1-67a-negru-b25m3311,https://img.gsmnet.ro/600x600/products/215733/incarcator-retea-wireless-anker-1-1752573119.jpg,2026-08-03 14:39:56,0
353627,0660982728417,"Display cu Touchscreen HMD Arc, cu Rama, Negru, Service Pack HGS010DQA2SK1 ",HMD,145.99,5,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-hmd-arc-cu-rama-negru-service-pack-hgs010dqa2sk1,https://img.gsmnet.ro/600x600/products/215734/display-cu-touchscreen-hmd-1-1758888186.jpg,2026-08-03 14:39:56,0
353628,0660982728424,"Carcasa Mijloc HMD Arc, Mov, Service Pack HGS010DQF1SH1 ",HMD,38.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/carcasa-mijloc-hmd-arc-mov-service-pack-hgs010dqf1sh1,https://img.gsmnet.ro/600x600/products/215735/carcasa-mijloc-hmd-arc-1-1755598989.jpg,2026-08-03 14:39:56,0
353629,0660982728431,"Motor Vibrator HMD Skyline, Service Pack HQ20401206000 ",HMD,7.99,5,https://www.gsmnet.ro/piese-componente-piese/motor-vibrator-hmd-skyline-service-pack-hq20401206000,https://img.gsmnet.ro/600x600/products/215736/motor-vibrator-hmd-skyline-1-1754492327.jpg,2026-08-03 14:39:56,0
353630,0660982728448,"Antena interna HMD Skyline, Service Pack HQ25201005Z70 ",HMD,25.99,0,https://www.gsmnet.ro/piese-componente-piese/antena-interna-hmd-skyline-service-pack-hq25201005z70,https://img.gsmnet.ro/600x600/products/215737/antena-interna-hmd-skyline-1-1754491626.jpg,2026-08-03 14:39:56,0
353631,0660982728455,"Carcasa Mijloc HMD Skyline, Neagra (Twisted Black), Service Pack HQ25201007GW0 ",HMD,254.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/carcasa-mijloc-hmd-skyline-neagra-twisted-black-service-pack-hq25201007gw0,https://img.gsmnet.ro/600x600/products/215738/carcasa-mijloc-hmd-skyline-1-1755522548.jpg,2026-08-03 14:39:56,0
353632,0660982728462,"Carcasa Mijloc HMD Skyline, Roz (Neon Pink), Service Pack HQ25201007GX0 ",HMD,254.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/carcasa-mijloc-hmd-skyline-roz-neon-pink-service-pack-hq25201007gx0,https://img.gsmnet.ro/600x600/products/215739/carcasa-mijloc-hmd-skyline-1-1755522517.jpg,2026-08-03 14:39:56,0
353633,0660982728479,"Suport Metalic PTT HMD Skyline, Service Pack HQ26901001CW0 ",HMD,5.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/suport-metalic-ptt-hmd-skyline-service-pack-hq26901001cw0,https://img.gsmnet.ro/600x600/products/215740/suport-metalic-ptt-hmd-1-1755522299.jpg,2026-08-03 14:39:56,0
353634,0660982728486,"Suport Senzor Amprenta HMD Skyline, Service Pack HQ26901001CX0 ",HMD,5.99,0,https://www.gsmnet.ro/piese-componente-componente-carcasa/suport-senzor-amprenta-hmd-skyline-service-pack-hq26901001cx0,https://img.gsmnet.ro/600x600/products/215741/suport-metalic-senzor-amprenta-1-1755522199.jpg,2026-08-03 14:39:56,0
353635,0660982728493,"Suport Metalic Conector Display HMD Skyline, Service Pack HQ26901001CY0 ",HMD,11.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/suport-metalic-conector-display-hmd-skyline-service-pack-hq26901001cy0,https://img.gsmnet.ro/600x600/products/215742/suport-metalic-conector-display-1-1755522168.jpg,2026-08-03 14:39:56,0
353636,0660982728509,"Suport Cam HMD Skyline, Service Pack HQ26901001ED0 ",HMD,15.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/suport-cam-hmd-skyline-service-pack-hq26901001ed0,https://img.gsmnet.ro/600x600/products/215743/suport-metalic-cam-hmd-1-1754648172.jpg,2026-08-03 14:39:56,0
353637,0660982728516,"Surub Torx HMD Skyline, Negru (Twisted Black), Service Pack HQ26901001EE0 ",HMD,15.99,0,https://www.gsmnet.ro/piese-componente-suruburi-adezivi/surub-torx-hmd-skyline-negru-twisted-black-service-pack-hq26901001ee0,https://img.gsmnet.ro/600x600/products/215744/surub-torx-hmd-skyline-1-1759244222.jpg,2026-08-03 14:39:56,0
353638,6956116776725,"Incarcator Retea Joyroom JR-TCF05, 20W, 3A, 1 x USB-A - 1 x USB-C, Alb ",Joyroom,24.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-incarcatoare/incarcator-retea-joyroom-jr-tcf05-20w-3a-1-x-usb-a-1-x-usb-c-alb,https://img.gsmnet.ro/600x600/products/215745/incarcator-retea-joyroom-jr-tcf05-2-1752577064.jpg,2026-08-03 14:39:56,0
353645,6920680860494,"Baterie Externa XO Design PR252, 20000mAh, 10W, 2 x USB-A, Neagra ",XO Design,58.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-xo-design-pr252-20000mah-10w-2-x-usb-a-neagra,https://img.gsmnet.ro/600x600/products/215752/baterie-externa-xo-design-1-1752580408.jpg,2026-08-03 14:39:56,0
353647,6920680854004,"Mouse Wireless XO Design M7 Stylish Glossy, Negru ",XO Design,25.99,0,https://www.gsmnet.ro/accesorii-pc-laptop-tastatura-mouse/mouse-wireless-xo-design-m7-stylish-glossy-negru,https://img.gsmnet.ro/600x600/products/215754/mouse-wireless-xo-design-1-1752581611.jpg,2026-08-03 14:39:56,0
353650,6920680867899,"Adaptor Audio Lightning - 2 x Lightning XO Design NB133, Negru",XO Design,21.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/adaptor-audio-lightning-2-x-lightning-xo-design-nb133-negru,https://img.gsmnet.ro/600x600/products/215757/adaptor-audio-lightning-1-1752579169.jpeg,2026-08-03 14:39:56,0
353652,6920680835713,"Suport Auto Magnetic XO Design C122, Universal, Negru ",XO Design,15.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-auto-magnetic-xo-design-c122-universal-negru,https://img.gsmnet.ro/600x600/products/215759/suport-auto-magnetic-xo-1-1752576018.jpg,2026-08-03 14:39:56,0
353653,6920680845743,"Suport Auto Magnetic XO Design C132, Universal, Negru ",XO Design,29.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-auto-magnetic-xo-design-c132-universal-negru,https://img.gsmnet.ro/600x600/products/215760/suport-auto-magnetic-xo-1-1752576479.jpeg,2026-08-03 14:39:56,0
353654,6920680857494,"Suport Birou XO Design C143, Universal, Alb ",XO Design,10.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-birou-xo-design-c143-universal-alb,https://img.gsmnet.ro/600x600/products/215761/suport-birou-xo-design-1-1752576825.jpeg,2026-08-03 14:39:56,0
353655,6920680826322,"Suport Auto Magnetic XO Design C96A, Universal, Negru ",XO Design,10.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-auto-magnetic-xo-design-c96a-universal-negru,https://img.gsmnet.ro/600x600/products/215762/suport-auto-magnetic-xo-1-1752576668.jpg,2026-08-03 14:39:56,0
353656,6941812792155,"Baterie Externa Xiaomi, 20000mAh, 33W, QC + PD, 1 x USB-A - 2 x USB-C, Bej BHR8851GL",Xiaomi,129.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-xiaomi-20000mah-33w-qc-plus-pd-1-x-usb-a-2-x-usb-c-bej-bhr8851gl,https://img.gsmnet.ro/600x600/products/215763/baterie-externa-xiaomi-20000mah-1-1752835020.jpg,2026-08-03 14:39:56,0
353657,6941812758663,"Baterie Externa Xiaomi Lite, 10000mAh, 22.5W, QC + PD, 1 x USB-C - 2 x USB-A, Alba BHR9350GL",Xiaomi,59.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-xiaomi-lite-10000mah-22-5w-qc-plus-pd-1-x-usb-c-2-x-usb-a-alba-bhr9350gl,https://img.gsmnet.ro/600x600/products/215764/baterie-externa-xiaomi-lite-1-1752833614.jpg,2026-08-03 14:39:56,0
